REMID,FECHA,LOTE,UNIDAD,MANDANTE,PLACA,TIPO,MARCA,MODELO,ANHO,TRACC,COMB,GTIA. MEC,VPCA,MINIMO,MAG,ADJUDIC.,KILOMETRAJE
863,22/07/2020,56,LEASING,MITTA,JLTD49,CAMIONETA,TOYOTA,HILUX D CAB DX 4X4 2.4,2017,4x4,D,,10852314,4800000,6500000,7500000,95113
863,22/07/2020,57,LEASING,MITTA,KVXV11,CAMIONETA,TOYOTA,HILUX TDI DX 2.4,2019,4x2,D,,17680000,5200000,8500000,7700000,40974
863,22/07/2020,58,LEASING,MITTA,KVXT94,CAMIONETA,TOYOTA,HILUX DCAB DX 2.4,2019,4x2,D,,13190730,5200000,8500000,7700000,41747
863,22/07/2020,59,LEASING,MITTA,KVXV18,CAMIONETA,TOYOTA,HILUX DX D CAB 2.4,2019,4x2,D,,13190730,5200000,8500000,7700000,51247
863,22/07/2020,60,BFE,LIPIGAS,JPTL80,CAMIONETA,NISSAN,NP300 DCAB XE 2.5,2017,4x2,B,,10480000,4800000,7306200,8400000,28612
863,22/07/2020,61,LEASING,MITTA,KTZR14,CAMIONETA,TOYOTA,HILUX DCAB DX 2.4,2018,4x2,D,,11739000,5000000,6500000,7600000,22775
863,22/07/2020,62,LEASING,MITTA,KTZR11,CAMIONETA,TOYOTA,HILUX DCAB DX 2.4,2018,4x2,D,,11739000,5000000,6500000,7200000,44636
863,22/07/2020,63,LEASING,MITTA,KRRD28,CAMIONETA,TOYOTA,HILUX DCAB DX 2.4,2018,4x2,D,,11739000,5000000,6500000,7200000,48007
863,22/07/2020,64,LEASING,MITTA,KTZP96,CAMIONETA,TOYOTA,HILUX DCAB DX 2.4,2018,4x2,D,,11739000,5000000,6500000,7000000,56236
863,22/07/2020,65,LEASING,MITTA,KCKW36,CAMIONETA,TOYOTA,HI LUX DX 2.4,2018,4x2,D,,10340000,5000000,6500000,7600000,77905
863,22/07/2020,66,LEASING,MITTA,KCKW39,CAMIONETA,TOYOTA,HI LUX DX 2.4,2018,4x2,D,,10340000,5000000,6800000,7000000,91209
863,22/07/2020,67,LEASING,MITTA,HYJT84,CAMIONETA,TOYOTA,HI LUX D CAB 4X4 2.4,2016,4x4,D,,9479176,4400000,6000000,8900000,43473
863,22/07/2020,68,LEASING,MITTA,HVPK35,CAMIONETA,TOYOTA,HI LUX D CAB 4X4 2.4,2016,4x4,D,,9720000,4400000,6000000,7100000,75239
863,22/07/2020,69,LEASING,MITTA,HWLJ99,CAMIONETA,TOYOTA,HI LUX D CAB 4X4 2.4,2016,4x4,D,,9479176,4400000,6000000,6900000,105651
863,22/07/2020,70,LEASING,MITTA,JVLH55,CAMIONETA,TOYOTA,HILUX D CAB DX 4X4 2.4,2017,4x4,D,,10852314,4800000,6500000,6800000,133105
863,22/07/2020,71,LEASING,MITTA,JGGJ30,CAMIONETA,TOYOTA,HILUX D CAB DX 4X4 2.4,2017,4x4,D,,10852314,4800000,6500000,6600000,180381
863,22/07/2020,72,LEASING,MITTA,HYJT80,CAMIONETA,TOYOTA,HI LUX D CAB 4X4 2.4,2016,4x4,D,,9479176,4400000,6000000,7100000,127386
863,22/07/2020,73,LEASING,MITTA,HYJT71,CAMIONETA,TOYOTA,HILUX DCAB TDI 4X4 2.4,2016,4x4,D,,9479176,4400000,6000000,NULL,167522
863,22/07/2020,74,LEASING,MITTA,HLPS30,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2016,4x4,D,,10160000,4400000,6500000,6900000,106681
863,22/07/2020,75,LEASING,MITTA,HZTW81,CAMIONETA,VOLKSWAGEN,AMAROK POWER PLUS 2.0,2016,4x2,D,,11250000,4400000,5000000,6100000,46001
863,22/07/2020,76,LEASING,MITTA,HYTJ76,CAMIONETA,VOLKSWAGEN,AMAROK POWER PLUS 2.0,2016,4x2,D,,11250000,4400000,5000000,6100000,56221
863,22/07/2020,77,LEASING,MITTA,HZKR90,CAMIONETA,VOLKSWAGEN,AMAROK POWER PLUS 2.0,2016,4x2,D,,11250000,4400000,5000000,5800000,87255
863,22/07/2020,78,LEASING,GAMA,JFVS86,CAMIONETA,CHEVROLET,DMAX 4WD 2.5,2017,4x4,D,,9790000,4800000,6167700,6800000,132197
863,22/07/2020,79,LEASING,GAMA,JJWB51,CAMIONETA,CHEVROLET,DMAX 4WD 2.5,2017,4x4,D,,9790000,4800000,6167700,6900000,174503
863,22/07/2020,80,LEASING,MITTA,JGGF67,CAMIONETA,TOYOTA,HILUX DCAB TDI 2.4,2017,4x2,D,,11410000,4800000,6100000,6900000,112865
863,22/07/2020,81,LEASING,MITTA,HPSG92,CAMIONETA,TOYOTA,HILUX DCAB TDI SR 2.5,2016,4x2,D,,9720000,4400000,5900000,4900000,82053
863,22/07/2020,82,LEASING,GAMA,JSHS11,CAMIONETA,CHEVROLET,D MAX 2.5,2017,4x2,D,,9360000,4800000,6084000,6700000,60594
863,22/07/2020,83,LEASING,GAMA,JFVP49,CAMIONETA,CHEVROLET,D MAX 2.5,2017,4x2,D,,9360000,4800000,6084000,5500000,118308
863,22/07/2020,84,LEASING,MITTA,HDYY81,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.5,2015,4x4,D,,8680000,4000000,5200000,6400000,42904
863,22/07/2020,85,LEASING,MITTA,HDYG63,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.5,2015,4x4,D,,8680000,4000000,5200000,6400000,68767
863,22/07/2020,86,LEASING,MITTA,HFYX51,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.5,2015,4x4,D,,8680000,4000000,5200000,6400000,108988
863,22/07/2020,87,LEASING,MITTA,HFBR29,CAMIONETA,MITSUBISHI,L200 KATANA CR 2.5,2015,4x2,D,,8290000,4000000,4200000,4500000,76719
863,22/07/2020,88,LEASING,MITTA,HFBW69,CAMIONETA,MITSUBISHI,L200 KATANA CR 2.5,2015,4x2,D,,8290000,4000000,4200000,4500000,92048
863,22/07/2020,89,LEASING,MITTA,HFBR60,CAMIONETA,MITSUBISHI,L200 KATANA CR 2.5,2015,4x2,D,,8290000,4000000,5000000,4300000,96880
863,22/07/2020,90,LEASING,MITTA,HFBR42,CAMIONETA,MITSUBISHI,L200 KATANA 2.5,2015,4x2,D,,8290000,4000000,4200000,4600000,151425
863,22/07/2020,91,LEASING,GAMA,KFLX60,CAMIONETA,MITSUBISHI,L200 KATANA CRM 4X4 2.4,2018,4x4,D,,11118000,5000000,6708000,6600000,212499
863,22/07/2020,92,LEASING,GAMA,HWGL20,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2016,4x4,D,,10160000,4400000,6604000,6400000,202587
863,22/07/2020,93,BFE,LIPIGAS,FSSW74,CAMIONETA,NISSAN,TERRANO DXS 2.4,2013,4x4,B,,6400000,2000000,2475000,5700000,80338
863,22/07/2020,94,LEASING,GAMA,HHPR91,CAMIONETA,CHEVROLET,D MAX II 2.5,2015,4x2,D,,7826832,4000000,4696099,5400000,197105
863,22/07/2020,95,LEASING,MITTA,DXWP49,CAMIONETA,CHEVROLET,D MAX E4 DCAB 4WD 2.5,2014,4x4,D,,7680000,3600000,5000000,4700000,242892
863,22/07/2020,96,LEASING,MITTA,JGCJ98,CAMIONETA,KIA MOTORS,FRONTIER D CAB 2.5,2017,4x2,D,,11730000,3600000,7900000,6700000,136692
863,22/07/2020,97,AUTOMOTORAS,DERCO,PCXF63,FURGON,JAC,REFINE M4 1.9,2019,4x2,D,,10042000,3200000,8050000,9000000,60
863,22/07/2020,98,AUTOMOTORAS,SALFA,GBGV96,STATION WAGON,CHEVROLET,CAPTIVA IV LT FULL AWD 2.2 AT,2014,AWD,D,,9230000,2800000,6922500,7100000,102336
863,22/07/2020,99,AUTOMOTORAS,DERCO,LVDW55,STATION WAGON,CHANGAN,CS75 ELITE 2.0 AUT,2018,4x2,B,,9270000,2800000,6240000,6300000,66
863,22/07/2020,100,AUTOMOTORAS,DERCO,LVDX58,STATION WAGON,CHANGAN,CS75 LX 2.0,2017,4x2,B,,7497000,2400000,4903600,5400000,54
863,22/07/2020,101,BFE,SANTANDER CONSUMER,LXBP89,STATION WAGON,DFM,AX7 2.0,2020,4x2,B,,8270000,2600000,5396000,5200000,9136
863,22/07/2020,102,BFE,TANNER,GYDY14,HATCHBACK,MAZDA,NEW 3 SPORT 2.0 AT,2015,4x2,B,,7850000,2400000,5429000,5700000,117252
863,22/07/2020,103,LEASING,MITTA,HRZD52,STATION WAGON,SUZUKI,GRAND NOMADE GLX 4X4 2.4,2016,4WD,B,,7750000,2400000,5000000,5700000,51530
863,22/07/2020,104,AUTOMOTORAS,SALFA,FXKD60,STATION WAGON,MAZDA,CX9 GT 4X4 3.7 AT,2013,AWD,B,,8660000,2600000,6495000,5800000,78632
863,22/07/2020,105,PARTICULARES,PARTICULAR,GWHP51,SEDAN,MAZDA,NEW 6 2.0,2015,4x2,B,,7300000,2200000,6500000,5900000,173839
863,22/07/2020,106,PARTICULARES,PARTICULAR,DPGT93,SEDAN,BMW,316 I 1.6 AUT,2012,4x2,B,,7100000,2200000,5100000,5200000,100291
863,22/07/2020,107,PARTICULARES,PARTICULAR,PDFP64,SEDAN,CHEVROLET,SAIL 1.5,2020,4x2,B,,6800000,2200000,4700000,5500000,1238
863,22/07/2020,108,PARTICULARES,PARTICULAR,KSKT76,HATCHBACK,KIA MOTORS,MORNING EX 1.2,2018,4x2,B,,6100000,1800000,5400000,5600000,3398
863,22/07/2020,109,PARTICULARES,PARTICULAR,KBYV15,HATCHBACK,KIA MOTORS,MORNING EX 1.2,2018,4x2,B,,5800000,1800000,5300000,5200000,35631
863,22/07/2020,110,LEASING,CHILEAN LEASING,KWDJ19,HATCHBACK,SUZUKI,SWIFT GL 1.2,2019,4x2,B,,6346834,2000000,5450000,5200000,49643
863,22/07/2020,111,LEASING,CHILEAN LEASING,KWDJ14,HATCHBACK,SUZUKI,SWIFT GL 1.2,2019,4x2,B,,6346834,2000000,5450000,5200000,48933
863,22/07/2020,112,LEASING,CHILEAN LEASING,KWDJ25,HATCHBACK,SUZUKI,SWIFT GL 1.2,2019,4x2,B,,6346834,2000000,5450000,5200000,50214
863,22/07/2020,113,LEASING,CHILEAN LEASING,KWDH92,HATCHBACK,SUZUKI,SWIFT DOHC HB 1.2,2019,4x2,B,,6346830,2000000,5450000,5200000,52112
863,22/07/2020,114,BFE,GMF,LGKX42,SEDAN,CHEVROLET,PRISMA LTZ 1.4,2019,4x2,B,,6870000,2200000,4726000,4900000,20175
863,22/07/2020,115,BFE,GMF,KPDS18,SEDAN,CHEVROLET,SAIL 1.5,2018,4x2,B,,5060000,1600000,3707000,4500000,13137
863,22/07/2020,116,BFE,GMF,JGPW98,SEDAN,CHEVROLET,SAIL LS 1.5,2017,4x2,B,,5090000,1600000,3644000,3700000,42860
863,22/07/2020,117,PARTICULARES,PARTICULAR,JKPD47,STATION WAGON,RENAULT,DUSTER DYNAMIQUE 1.6,2017,4x2,B,,6300000,2000000,5500000,5400000,67956
863,22/07/2020,118,PARTICULARES,PARTICULAR,JSTT71,SEDAN,KIA MOTORS,RIO 5 EX 1.4,2017,4x2,B,,6800000,2200000,6400000,5600000,63200
863,22/07/2020,119,BFE,TANNER,JTKB27,STATION WAGON,CHEVROLET,SPIN LTZ 1.8,2017,4x2,B,,7260000,2200000,4455000,4500000,56252
863,22/07/2020,120,BFE,TANNER,FCRL57,STATION WAGON,CHEVROLET,CAPTIVA II 2.4,2012,AWD,B,,6800000,2200000,4224000,4400000,93738
863,22/07/2020,121,PARTICULARES,PARTICULAR,GJTG50,STATION WAGON,HYUNDAI,TUCSON FL GL 2.0,2014,4x2,B,,7300000,2200000,6300000,5400000,113271
863,22/07/2020,123,PARTICULARES,PARTICULAR,GVLX24,HATCHBACK,FORD,FOCUS 2.0,2015,4x2,B,,6380000,2000000,5200000,4400000,102081
863,22/07/2020,124,BFE,TANNER,HGZR44,SEDAN,MITSUBISHI,LANCER RS 1.6,2015,4x2,B,,6350000,2000000,4114856,3900000,118770
863,22/07/2020,125,PARTICULARES,PARTICULAR,HDRF49,HATCHBACK,SUZUKI,SWIFT GLX HB 1.2,2015,4x2,B,,5400000,1800000,4800000,4600000,68808
863,22/07/2020,126,PARTICULARES,PARTICULAR,GGWK79,STATION WAGON,SUZUKI,GRAND NOMADE GLX SPORT 2.4,2014,4x2,B,,6500000,2000000,5400000,4500000,90314
863,22/07/2020,127,BFE,TANNER,FTYX74,STATION WAGON,SUZUKI,GRAND NOMADE GLX 2.4 AT,2013,4x2,B,,5730000,1800000,3741000,4200000,87208
863,22/07/2020,128,PARTICULARES,PARTICULAR,JTSR55,HATCHBACK,SUZUKI,ALTO DLX HB 800CC,2017,4x2,B,,3300000,1000000,3000000,3100000,36513
863,22/07/2020,129,BFE,TANNER,HCRX95,HATCHBACK,CHEVROLET,SPARK GT LT 1.2,2015,4x2,B,,3720000,1200000,2826000,3100000,48712
863,22/07/2020,130,PARTICULARES,PARTICULAR,HLSX23,HATCHBACK,CHEVROLET,SPARK GT LT 1.2,2016,4x2,B,,4150000,1400000,3000000,3100000,110668
863,22/07/2020,131,PARTICULARES,PARTICULAR,HHCP94,HATCHBACK,KIA MOTORS,MORNING EX 1.2,2015,4x2,B,,4200000,1400000,3600000,3200000,100804
863,22/07/2020,132,BFE,TANNER,GRRV79,HATCHBACK,SUZUKI,SWIFT GLA 1.2,2014,4x2,B,,4280000,1400000,3013400,3200000,108520
863,22/07/2020,133,BFE,TANNER,CKCD36,STATION WAGON,SUZUKI,GRAND NOMADE SPORT 3.2 AT,2010,4WD,B,,5130000,1600000,2864500,3100000,159116
863,22/07/2020,134,BFE,TANNER,CRFB57,SEDAN,NISSAN,TIIDA S 1.6,2011,4x2,B,,3210000,1000000,2131200,2500000,101753
861,15/07/2020,1,PARTICULARES,PARTICULAR,JFGL25,STATION WAGON,JEEP,GRAND CHEROKEE LTD 4X4 3.0 AUT,2017,4WD,D,,22200000,6800000,15500000,17700000,107175
861,15/07/2020,2,AUTOMOTORAS,PEUGEOT,LBRB90,STATION WAGON,PEUGEOT,3008 BLUE HDI HP 1.5 AUT,2019,4x2,D,,16100000,5000000,13550000,13400000,39469
861,15/07/2020,3,AUTOMOTORAS,PEUGEOT,LBRT17,STATION WAGON,PEUGEOT,3008 BLUE HDI HP 1.5 AUT,2019,4x2,D,,16100000,5000000,13550000,13400000,42664
861,15/07/2020,4,LEASING,MITTA,JYCP40,STATION WAGON,KIA MOTORS,GRAND CARNIVAL EX 2.2 AT,2018,4x2,D,,17000000,5200000,11900000,13700000,84806
861,15/07/2020,5,PARTICULARES,PARTICULAR,LVCH68,STATION WAGON,HYUNDAI,CRETA GS PE 1.6,2020,4x2,B,,12000000,3600000,9500000,8400000,14784
861,15/07/2020,6,LEASING,ALD,JLKH41,STATION WAGON,PEUGEOT,2008 ALLURE BLUEHDI 1.6,2017,4x2,D,,9300000,2800000,7800000,7800000,89722
861,15/07/2020,7,PARTICULARES,PARTICULAR,GWKF27,STATION WAGON,HYUNDAI,NEW TUCSON GL 2.0,2015,4x2,B,,8500000,2600000,7500000,7100000,33381
861,15/07/2020,8,PARTICULARES,PARTICULAR,LDYK25,SEDAN,BMW,118I HB 1.5 AT,2018,4x2,B,,12600000,3800000,8700000,11600000,49641
861,15/07/2020,9,BFE,SANTANDER CONSUMER,KZJX47,HATCHBACK,HYUNDAI,VELOSTER JS HB 2.0,2019,4x2,B,,9840000,3000000,6810000,8900000,19894
861,15/07/2020,10,LEASING,MITTA,JFHZ83,HATCHBACK,AUDI,A1 SPORTBACK TFSI 1.4 AUT,2017,4x2,B,,9570000,3000000,6986100,8600000,36445
861,15/07/2020,11,LEASING,MITTA,JYCY59,SEDAN,SUBARU,ALL NEW LEGACY XS CVT 2.5I,2018,AWD,B,,11845525,3600000,8291868,7200000,64188
861,15/07/2020,12,LEASING,MITTA,JYCP53,SEDAN,SUBARU,ALL NEW LEGACY XS CVT 2.5I,2018,AWD,B,,11845525,3600000,8291868,7200000,64655
861,15/07/2020,13,LEASING,MITTA,JHCZ30,SEDAN,HYUNDAI,IONIQ GLS 1.6 AUT,2017,4x2,NULL,,11760000,3600000,7056000,8900000,84893
861,15/07/2020,14,LEASING,MITTA,JXVR45,CAMIONETA,FORD,RANGER DCAB XLT 4X4 3.2,2018,4x4,D,,16080000,5000000,11095200,11700000,49632
861,15/07/2020,15,LEASING,MITTA,JXVR47,CAMIONETA,FORD,RANGER DCAB XLT 4X4 3.2,2018,4x4,D,,15970000,5000000,9582000,11700000,79973
861,15/07/2020,16,LEASING,MITTA,JYHX48,CAMIONETA,VOLKSWAGEN,AMAROK TRENDLINE 4X4 2.0,2018,4x4,D,,13590000,5000000,6795000,9200000,79257
861,15/07/2020,17,LEASING,MITTA,JYHX42,CAMIONETA,VOLKSWAGEN,AMAROK TRENDLINE 4X4 2.0,2018,4x4,D,,13590000,5000000,6795000,8200000,119716
861,15/07/2020,18,LEASING,MITTA,JKPX32,CAMIONETA,VOLKSWAGEN,AMAROK TRENDLINE 4X4 2.0,2017,4x4,D,,11890000,4800000,5945000,9400000,75521
861,15/07/2020,19,LEASING,MITTA,JKPX17,CAMIONETA,VOLKSWAGEN,AMAROK TRENDLINE 4X4 2.0,2017,4x4,D,,11890000,4800000,5945000,8200000,84409
861,15/07/2020,20,LEASING,RELSA,JKFC38,CAMIONETA,VOLKSWAGEN,AMAROK TRENDLINE 4X4 2.0,2017,4x4,D,,12100000,4800000,7865000,8200000,95257
861,15/07/2020,21,LEASING,MITTA,JZLT81,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2018,4x4,D,,11730000,5000000,7272600,9400000,28872
861,15/07/2020,22,LEASING,MITTA,JZLV13,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2018,4x4,D,,11730000,5000000,7272600,8400000,48297
861,15/07/2020,23,LEASING,MITTA,KBJD75,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2018,4x4,D,,11730000,5000000,7272600,7700000,50554
861,15/07/2020,24,LEASING,MITTA,JYRV98,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2018,4x4,D,,11730000,5000000,6803400,8000000,100901
861,15/07/2020,25,LEASING,MITTA,KLZW25,CAMIONETA,TOYOTA,HILUX D CAB DX 4X4 2.4,2018,4x4,D,,11700000,5000000,5850000,9400000,81143
861,15/07/2020,26,LEASING,MITTA,KCLP40,CAMIONETA,TOYOTA,HILUX DX 4X4 2.4,2018,4x4,D,,11700000,5000000,5850000,9400000,132303
861,15/07/2020,27,LEASING,MITTA,JYZH75,CAMIONETA,TOYOTA,HILUX DX 4X4 2.4,2018,4x4,D,,11000000,5000000,5500000,9400000,81756
861,15/07/2020,28,BFE,LIPIGAS,JCFB96,CAMIONETA,NISSAN,NP300 DCAB 4X4 2.3,2017,4x4,D,,11800000,4800000,7084800,9600000,132485
861,15/07/2020,29,LEASING,MITTA,JKLV98,CAMIONETA,TOYOTA,HI LUX D CAB 4X4 2.8,2017,4x4,D,,14000000,4800000,7000000,9300000,141619
861,15/07/2020,30,LEASING,MITTA,JXVG54,CAMIONETA,NISSAN,NP300 DCAB 4X4 2.3,2018,4x4,D,,13900000,5000000,7645000,8600000,84694
861,15/07/2020,31,LEASING,MITTA,JXVV14,CAMIONETA,NISSAN,NP300 DCAB 4WD 2.3,2018,4x4,D,,13900000,5000000,7645000,8200000,85958
861,15/07/2020,32,LEASING,MITTA,JYDZ89,CAMIONETA,NISSAN,NP300 DCAB SE 4X4 2.3,2018,4x4,D,,13900000,5000000,7645000,8200000,114359
861,15/07/2020,33,LEASING,MITTA,KDSP71,CAMIONETA,CHEVROLET,D MAX E5 DCAB 4X4 2.5,2018,4x4,D,,11460000,5000000,7678200,8600000,50645
861,15/07/2020,34,LEASING,MITTA,KCKW22,CAMIONETA,TOYOTA,HI LUX DX 2.4,2018,4x2,D,,11000000,5000000,5500000,8200000,58192
861,15/07/2020,35,LEASING,MITTA,KCKW13,CAMIONETA,TOYOTA,HI LUX DX 2.4,2018,4x2,D,,11000000,5000000,5500000,8100000,63836
861,15/07/2020,36,LEASING,MITTA,KHWP37,CAMIONETA,TOYOTA,HILUX DCAB DX 2.4,2018,4x2,D,,11000000,5000000,5500000,8100000,83202
861,15/07/2020,37,LEASING,MITTA,JYZH38,CAMIONETA,TOYOTA,HI LUX DX 2.4,2018,4x2,D,,11000000,5000000,5500000,7500000,113492
861,15/07/2020,38,LEASING,MITTA,JYZS12,CAMIONETA,NISSAN,NP300 DCAB 2.3,2018,4x2,D,,11500000,5000000,6325000,6700000,71792
861,15/07/2020,39,LEASING,MITTA,JYZS16,CAMIONETA,NISSAN,NP300 DCAB 2.3,2018,4x2,D,,11500000,5000000,6325000,6700000,76908
861,15/07/2020,40,BFE,LIPIGAS,JPTL78,CAMIONETA,NISSAN,NP300 2.3,2017,4x4,D,,11800000,4800000,7084800,8900000,153829
861,15/07/2020,41,LEASING,MITTA,JRCK15,CAMIONETA,TOYOTA,HILUX D CAB DX 4X4 2.4,2017,4x4,D,,10852314,4800000,5751726,8300000,33386
861,15/07/2020,42,LEASING,MITTA,JHDT21,CAMIONETA,TOYOTA,HI LUX D CAB 2.4,2017,4x4,D,,10852314,4800000,5426157,8100000,98120
861,15/07/2020,43,LEASING,MITTA,JJPJ93,CAMIONETA,MITSUBISHI,L200 KATANA DCAB CRT 4X4 2.4,2017,4x4,D,,10850000,4800000,6727000,8500000,41732
861,15/07/2020,44,LEASING,MITTA,JVZF15,CAMIONETA,MITSUBISHI,L200 KATANA CRM 4X4 2.4,2017,4x4,D,,10260000,4800000,6156000,8000000,80316
861,15/07/2020,45,LEASING,GAMA,JJWS76,CAMIONETA,MITSUBISHI,L200 KATANA CRT 2.4,2017,4x4,D,,11120000,4800000,7116800,8000000,96069
861,15/07/2020,46,LEASING,MITTA,JFJF93,CAMIONETA,TOYOTA,HI LUX D CAB 4X4 2.4,2017,4x4,D,,10852314,4800000,5426157,8000000,112781
861,15/07/2020,47,LEASING,MITTA,JRCP12,CAMIONETA,TOYOTA,HI LUX D CAB 4X4 2.4,2017,4x4,D,,10852314,4800000,5426157,8400000,115773
861,15/07/2020,48,LEASING,MITTA,JRPJ56,CAMIONETA,TOYOTA,HILUX D CAB TDI DX 2.4,2017,4x2,D,,10750000,4800000,5375000,7900000,79734
861,15/07/2020,49,LEASING,MITTA,KFKB13,CAMIONETA,CHEVROLET,NEW DMAX 4WD 2.5,2018,4x4,D,,11460000,5000000,7334400,6800000,180838
861,15/07/2020,50,LEASING,MITTA,JBZC51,CAMIONETA,NISSAN,NP300 DCAB 4X4 2.3,2016,4x4,D,,10800000,4400000,5940000,7300000,64721
861,15/07/2020,51,LEASING,MITTA,HKKZ54,CAMIONETA,NISSAN,NP300 DCAB 4X4 2.3,2016,4x4,D,,10800000,4400000,5940000,7200000,80821
861,15/07/2020,52,LEASING,MITTA,HKKZ64,CAMIONETA,NISSAN,NP300 DCAB 4X4 2.3,2016,4x4,D,,10800000,4400000,5940000,7000000,119461
861,15/07/2020,53,LEASING,MITTA,JVLH54,CAMIONETA,TOYOTA,HILUX D CAB DX 4X4 2.4,2017,4x4,D,,10852314,4800000,4883541,7400000,176329
861,15/07/2020,54,LEASING,MITTA,JVLH58,CAMIONETA,TOYOTA,HILUX D CAB DX 4X4 2.4,2017,4x4,D,,10852314,4800000,4883541,7400000,183540
861,15/07/2020,55,LEASING,MITTA,HLPR23,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2016,4x4,D,,10160000,4400000,5150000,7700000,38879
861,15/07/2020,56,LEASING,MITTA,JCBK77,CAMIONETA,MITSUBISHI,L200 KATANA CRT 2.4,2016,4x4,D,,10400000,4400000,6240000,7100000,94194
861,15/07/2020,57,LEASING,MITTA,HZCK57,CAMIONETA,VOLKSWAGEN,AMAROK POWER PLUS 4X4 2.0,2016,4x4,D,,9472896,4400000,4736448,6900000,59735
861,15/07/2020,58,LEASING,MITTA,JBYG48,CAMIONETA,VOLKSWAGEN,AMAROK POWER PLUS 4X4 2.0,2016,4x4,D,,9472896,4400000,4736448,6900000,109099
861,15/07/2020,59,LEASING,MITTA,HZKR51,CAMIONETA,VOLKSWAGEN,AMAROK POWER 4X4 2.0,2016,4x4,D,,9472896,4400000,4736448,7100000,64689
861,15/07/2020,60,LEASING,MITTA,HWLP54,CAMIONETA,CHEVROLET,D MAX II 4WD 2.5,2016,4x4,D,,9820000,4400000,6481200,6800000,96920
861,15/07/2020,61,LEASING,RELSA,HSZJ62,CAMIONETA,CHEVROLET,D MAX II 2.5,2016,4x2,D,,8530000,4400000,5459200,6600000,88751
861,15/07/2020,62,LEASING,MITTA,HRZY82,CAMIONETA,NISSAN,NP300 DCAB 2.3,2016,4x2,D,,9600000,4400000,5280000,6300000,136412
861,15/07/2020,63,BFE,LIPIGAS,HWLT98,CAMIONETA,NISSAN,NP300 DCAB XE 2.5,2016,4x2,B,,5958400,4400000,1110000,7700000,130921
861,15/07/2020,64,BFE,LIPIGAS,HVPF20,CAMIONETA,NISSAN,NP300 DCAB XE 2.5,2016,4x2,B,,11100000,4400000,5958400,6800000,138339
861,15/07/2020,65,LEASING,MITTA,JLBT12,CAMIONETA,TOYOTA,HILUX D CAB DX 4X4 2.4,2017,4x4,D,,10852314,4800000,5426157,6700000,105722
861,15/07/2020,66,LEASING,MITTA,JVLH56,CAMIONETA,TOYOTA,HILUX D CAB DX 4X4 2.4,2017,4x4,D,,10852314,4800000,4340926,6100000,296263
861,15/07/2020,67,BFE,LIPIGAS,HFZY80,CAMIONETA,NISSAN,NAVARA DCAB SE 4X4 2.5,2015,4x4,D,,8600000,4000000,5263800,6400000,124597
861,15/07/2020,68,LEASING,FIRST,GZRG38,CAMIONETA,CHEVROLET,D MAX II 2.5,2015,4x2,D,,7850944,4000000,4300000,6000000,84749
861,15/07/2020,69,LEASING,MITTA,HFBY43,CAMIONETA,MITSUBISHI,L200 KATANA CR 2.5,2015,4x2,D,,8290000,4000000,4974000,6000000,66974
861,15/07/2020,70,BFE,LIPIGAS,GLJL67,CAMIONETA,NISSAN,TERRANO DCAB DXS 4X4 2.4,2014,4x4,B,,5300000,1600000,1671000,3500000,166400
861,15/07/2020,71,LEASING,MITTA,HCHJ56,CAMIONETA,NISSAN,NAVARA SE 2.5,2015,4x2,D,,8330000,4000000,4581500,5000000,115651
861,15/07/2020,72,LEASING,MITTA,HCHJ62,CAMIONETA,NISSAN,NAVARA LUX LE 4X4 2.5,2015,4x4,D,,8330000,4000000,4414900,5300000,200618
861,15/07/2020,73,BFE,LIPIGAS,FXSF40,CAMIONETA,NISSAN,TERRANO D CAB 2.4,2013,4x2,B,,4710000,1600000,1350000,4300000,102418
861,15/07/2020,74,BFE,LIPIGAS,XW2699,CAMIONETA,CHEVROLET,LUV DMAX 2.4,2007,4x2,B,,3960000,1200000,2172500,2900000,164769
861,15/07/2020,75,LEASING,MITTA,JDRH97,FURGON,PEUGEOT,EXPERT HDI 2.0,2017,4x2,D,,11410000,3600000,5705000,6600000,221805
861,15/07/2020,76,LEASING,RELSA,HWJD31,FURGON,PEUGEOT,PARTNER HDI 1.6,2016,4x2,D,,4980000,1800000,3486000,6200000,26883
861,15/07/2020,77,LEASING,RELSA,JFKT29,FURGON,PEUGEOT,PARTNER HDI 1.6,2017,4x2,D,,6790000,2200000,4956700,5900000,75405
861,15/07/2020,78,LEASING,RELSA,JFKT31,FURGON,PEUGEOT,PARTNER HDI 1.6,2017,4x2,D,,6790000,2200000,4956700,5900000,69149
